cycle,id,candidate_name,party,state,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
2010,N00001143,Gary Ackerman,D,NY,5,Y,Y,DW,343926.0,717897.0,1087991,26168.0
2004,N00025544,Kimberly (Kim) Holley,D,NC,12, ,Y,DL,,,0,
2010,N00025413,Timothy H. Bishop,D,NY,1,Y,Y,DW,1388626.0,1595746.0,3205318,220946.0
2004,N00025546,Doug Paterson,3,NE,2, , ,3N,,,0,0.0
2004,N00016319,Egbert Lawrence Davis III,D,NC,13, , ,DN,,,0,
2010,N00004227,Tom Latham,R,IA,4,Y,Y,RW,787484.0,383781.0,1278615,107350.0
2004,N00025480,Gary S Hoffman,R,NH,1, , ,RN,,,0,
2004,N00025149,James Ronald (Ronnie) Ansley,D,NC,13, , ,DN,,,0,0.0
2004,N00002618,Ralph T Hudgens,R,GA,10, , ,RN,,,0,0.0
2004,N00005736,Brian Babin,R,TX,2, , ,RN,,,0,0.0
2004,N00001357,Bill Ravotti,R,PA,14, , ,RN,,,0,0.0
2010,N00028958,Jason Chaffetz,R,UT,3,Y,Y,RW,374565.0,249857.0,624472,50.0
2004,N00005646,Jon Newton,R,TX,4, , ,RN,,,0,0.0
2010,N00030071,Kurt Schrader,D,OR,5,Y,Y,DW,1336838.0,888851.0,2404648,178959.0
2010,N00004426,Tom Petri,R,WI,6,Y,Y,RW,540838.0,87755.0,686455,57862.0
2004,N00005708,Jo Ann Howard,D,TX,1, , ,DN,,,0,0.0
2004,N00001518,Thomas A Lingenfelter,D,PA,8, ,Y,DL,,,0,
2004,N00003214,Lupo (Sonny) Carlota,R,TN,7, , ,RN,,,0,0.0
2004,N00001513,Stephen A Urban,R,PA,11, , ,RN,,,0,0.0
2010,N00013817,Chellie Pingree,D,ME,1,Y,Y,DW,304970.0,1272472.0,1761607,184165.0
2010,N00030490,Marcia L. Fudge,D,OH,11,Y,Y,DW,387367.0,123591.0,535664,24706.0
2010,N00007507,George Radanovich,R,CA,19, ,Y,RI,208779.0,169545.0,386734,8410.0
2004,N00004578,Rick Weiland,D,SD,1, , ,DN,,,0,0.0
2004,N00001439,Charles R Gerow,R,PA,19, , ,RN,,,0,0.0
2010,N00001633,Joe Pitts,R,PA,16,Y,Y,RW,464586.0,221810.0,747861,61465.0
2004,N00005732,Charles Wilson,D,TX,2, , ,DN,,,0,0.0
2004,N00000326,John O Matson,R,RI,2, , ,RN,,,0,
2010,N00013131,Eric Cantor,R,VA,7,Y,Y,RW,2595617.0,3063150.0,6105727,446960.0
2004,N00005580,Wes Watkins,R,OK,3, , ,RN,,,0,0.0
2010,N00009753,Jim Matheson,D,UT,2,Y,Y,DW,1484772.0,253281.0,1784842,46789.0
2010,N00029784,Glenn Nye,D,VA,2,Y,Y,DL,1028711.0,1344526.0,2433744,60507.0
2004,N00005822,Bill Archer,R,TX,7, , ,RN,,,0,
2004,N00005893,Greg Laughlin,R,TX,14, , ,RN,,,0,0.0
2010,N00006263,Mike Simpson,R,ID,2,Y,Y,RW,534692.0,213540.0,797674,49442.0
2010,N00000515,Peter Welch,D,VT,1,Y,Y,DW,476477.0,402228.0,878705,0.0
2004,N00005983,James D Walker,R,TX,20, , ,RN,,,0,
2010,N00007151,Dana Rohrabacher,R,CA,46,Y,Y,RW,98719.0,281100.0,403054,23235.0
2010,N00027890,Michael Arcuri,D,NY,24,Y,Y,DL,1278371.0,617503.0,2025887,130013.0
2010,N00009571,Mike Ross,D,AR,4,Y,Y,DW,1422863.0,843734.0,2390189,123592.0
2004,N00005958,Charles P Jones,D,TX,23, , ,DN,,,0,
2004,N00006889,Randy D Hoffman,R,CA,24, , ,RN,,,0,0.0
2010,N00031541,David John Bannen,R,TX,9, ,Y,RL,300.0,1000.0,1300,0.0
2004,N00004413,David A Zien,R,WI,7, , ,RN,,,0,
2010,N00030877,Matt Doheny,R,NY,23,Y,Y,RL,219052.0,681086.0,900138,
2004,N00007527,Jim Hennefer,D,CA,1, , ,DN,,,0,
2004,N00007506,Robert L Figueroa,D,CA,11, , ,DN,,,0,
2010,N00029079,Randy Demmer,R,MN,1,Y,Y,RL,386312.0,577659.0,1128890,164919.0
2004,N00001883,Kumar P Barve,D,MD,8, , ,DN,-500.0,,-500,
2004,N00005026,William L Clay,D,MO,1, , ,DN,21639.0,,21639,
2004,N00007307,John Anthony Estrada,D,CA,21, , ,DN,,,0,0.0
2010,N00029630,Fred Johnson,D,MI,2,Y,Y,DL,22020.0,44939.0,117833,50874.0
2010,N00031557,Dennis Heck,D,WA,3,Y,Y,DL,594362.0,1101791.0,1917239,221086.0
2004,N00007967,Thomas S Foley,D,WA,5, , ,DN,,,125,125.0
2010,N00031199,Nick Popaditch,R,CA,51,Y,Y,RL,37650.0,203966.0,241616,
2004,N00004895,Joseph G Slovenec Jr,D,IL,5, , ,DN,,,0,0.0
2004,N00002870,Morris K Thompson,R,FL,19, , ,RN,,,0,
2004,N00007622,Muliufi Francis Hannemann,D,HI,1, , ,DN,,,0,
2004,N00007420,Charles Jokl Ball,R,CA,10, , ,RN,,,0,0.0
2004,N00001797,Robert Livingston,R,LA,1, , ,RN,,,0,
2012,N00031204,Steve Southerland,R,FL,2,Y,Y,RW,851305.0,909114.0,1890352,129933.0
2004,N00001799,Kweisi Mfume,D,MD,7, , ,DN,,,0,0.0
2004,N00002424,Mark Sanford,R,SC,1, , ,RN,-900.0,,-900,0.0
2004,N00005085,James Louis Claspill,D,MO,9, , ,DN,,,0,
2004,N00001784,Pat Danner,D,MO,6, , ,DN,,,0,
2004,N00000316,John R Mitchell,D,MA,3, , ,DN,,,0,0.0
2004,N00003327,Robert H (Rob) Smith,D,MS,3, , ,DN,,,0,0.0
2004,N00001117,Stephen J Solarz,D,NY,12, , ,DN,,,0,0.0
2004,N00001270,Thomas E Loughlin Jr,I,NY,23, , ,3N,,,0,
2010,N00032581,Terry Ryan Elijah,R,IN,3, , ,RN,2500.0,8750.0,11744,494.0
2010,N00031656,George S. Flinn Jr,R,TN,8, ,Y,RL,5000.0,158050.0,178400,15350.0
2012,N00033904,Joyce Beatty,D,OH,3,Y,Y,DW,556734.0,389053.0,945812,25.0
2012,N00034644,Christopher Wight,R,NY,12,Y,Y,RL,1000.0,87457.0,102909,14452.0
2012,N00034534,Nia Gill,D,NJ,10, ,Y,DL,20000.0,116440.0,152579,16139.0
2004,N00003619,Vince Yambrovich,R,OH,16, , ,RN,,,0,
2012,N00026595,Charles W. Boustany Jr,R,LA,3,Y,Y,RW,2615414.0,2267523.0,5001012,118075.0
2012,N00009724,Jim Langevin,D,RI,2,Y,Y,DW,515862.0,500002.0,1068397,52533.0
2012,N00008113,Earl Pomeroy,D,ND,1, , ,DN,503.0,1300.0,1803,0.0
2012,N00032240,Rick Allen,R,GA,2, ,Y,RL,11000.0,13328.0,24328,0.0
2012,N00031506,Rachel Brown,D,MA,4, ,Y,DL,8900.0,700.0,23703,14103.0
2012,N00024862,Geoff Davis,R,KY,4, ,Y,RI,461344.0,-8928.0,451958,-458.0
2012,N00031003,Carlos Andrew May,R,IN,7,Y,Y,RL,3283.0,67740.0,97221,26198.0
2012,N00031741,Todd Rokita,R,IN,4,Y,Y,RW,494989.0,788275.0,1309592,26328.0
2004,N00003647,James A Traficant Jr,I,OH,17, , ,3N,,,10,10.0
2004,N00003166,Van Hilleary,R,TN,4, , ,RN,,,0,
2004,N00007417,Michela Alioto,D,CA,1, , ,DN,,,0,0.0
2012,N00030667,Adam Kinzinger,R,IL,16,Y,Y,RW,1155272.0,888367.0,2144418,100779.0
2004,N00017688,Luis Armando Gonzales,D,AZ,7, , ,DN,,,0,0.0
2004,N00003032,Ronnie G Flippo,D,AL,5, , ,DN,,,0,0.0
2012,N00031934,Dan Benishek,R,MI,1,Y,Y,RW,1620529.0,777477.0,2622699,224693.0
2004,N00005638,Dick Armey,R,TX,26, , ,RN,,,0,
2004,N00006348,Merrill Cook,R,UT,2, , ,RN,,,0,
2004,N00007834,Rick White,R,WA,1, , ,RN,,,0,
2012,N00006460,David Schweikert,R,AZ,6,Y,Y,RW,828869.0,805239.0,1634108,
2012,N00024871,David Scott,D,GA,13,Y,Y,DW,798620.0,190850.0,1001425,11955.0
2004,N00008190,Asa Hutchinson,R,AR,3, , ,RN,,,0,
2004,N00006459,Steve Owens,D,AZ,6, , ,DN,,,0,
2012,N00025413,Timothy H. Bishop,D,NY,1,Y,Y,DW,1422675.0,1362995.0,3060993,275323.0
2012,N00003813,Pete Visclosky,D,IN,1,Y,Y,DW,560425.0,197919.0,758444,100.0
2012,N00009660,Steve Scalise,R,LA,1,Y,Y,RW,716486.0,707695.0,1438336,14155.0
2012,N00031633,Edward Potosnak III,D,NJ,7, ,Y,DN,1000.0,211300.0,250914,38614.0
2004,N00001701,Norman Y Mineta,D,CA,15, , ,DN,,,0,
2012,N00030339,Joseph Cao,R,LA,2, , ,RN,1000.0,17600.0,19808,1208.0
2012,N00027829,Gabrielle Giffords,D,AZ,2, ,Y,DI,425624.0,408850.0,834474,
2012,N00004357,Paul Ryan,R,WI,1,Y,Y,RW,1264869.0,2263596.0,4130352,601887.0
2012,N00029577,William Russell,R,PA,12, , ,RN,2000.0,-119530.0,-117530,0.0
2012,N00001024,Nita M. Lowey,D,NY,17,Y,Y,DW,333988.0,1704236.0,2121963,83739.0
2012,N00007087,Jerry Lewis,R,CA,31, ,Y,RI,179000.0,58000.0,237000,
2012,N00005960,Charlie A. Gonzalez,D,TX,20, ,Y,DI,347350.0,71201.0,419871,1320.0
2012,N00027860,Tammy Duckworth,D,IL,8,Y,Y,DW,887301.0,2673171.0,5586207,2025735.0
2012,N00003572,Dennis J. Kucinich,D,OH,9, , ,DL,200863.0,374527.0,575390,0.0
2012,N00003572,Dennis Kucinich,D,OH,9, ,Y,DL,200863.0,374527.0,575390,0.0
2012,N00029513,Andre Carson,D,IN,7,Y,Y,DW,497371.0,644377.0,1226401,84653.0
2012,N00004671,David McSweeney,R,IL,8, , ,RN,2000.0,62676.0,64676,0.0
2004,N00007511,Bill Conrad,R,CA,18, , ,RN,,,0,0.0
2004,N00006204,Curtis Imrie,D,CO,5, , ,DN,,,0,
2004,N00002772,Dave Gentry,R,FL,5, , ,RN,,,0,
2012,N00029891,Gerry Connolly,D,VA,11,Y,Y,DW,1023312.0,925643.0,2232905,283950.0
2004,N00007291,Clifford D Unruh,R,CA,20, , ,RN,,,0,0.0
2012,N00029070,Jim Himes,D,CT,4,Y,Y,DW,1072879.0,1809340.0,2990602,108383.0
2012,N00027751,John Sarbanes,D,MD,3,Y,Y,DW,22089.0,958914.0,1035504,54501.0
2012,N00033234,Mike Clark,R,CT,5, ,Y,RN,6000.0,132527.0,171843,33316.0
2004,N00009337,Clem Balanoff,D,IL,11, , ,DN,,,0,0.0
2004,N00000496,John Baldacci,D,ME,2, , ,DN,,,0,0.0
2004,N00003878,David M McIntosh,R,IN,2, , ,RN,1000.0,,1000,0.0
2012,N00033600,Tammy Hall,R,FL,19, ,Y,RN,0.0,49993.0,59263,9270.0
2004,N00004758,Steve Denari,R,IL,7, , ,RN,,,0,0.0
2004,N00006230,Al Hamburg,D,WY,1, , ,DL,,,0,
2004,N00002548,Robert Paul Herriott,R,GA,11, , ,RN,,,0,0.0
2012,N00033054,Steven Daines,R,MT,1, , ,RW,468340.0,1064486.0,1532826,
2004,N00001191,Grant M Lally,R,NY,5, , ,RN,,,0,0.0
2004,N00005371,Robert Namer,R,LA,1, , ,RN,,,0,0.0
2004,N00000999,Larry Seabrook,D,NY,17, , ,DN,-2750.0,,-2750,0.0
2004,N00003962,Lynn N Rivers,D,MI,15, , ,DN,,,0,0.0
2012,N00033495,Susan Brooks,R,IN,5,Y,Y,RW,292818.0,1070536.0,1461560,98206.0
2004,N00005061,Eric E Vickers,D,MO,1, , ,DN,,,0,
2004,N00004654,Steven Dickman Kelly,D,MT,1, , ,DN,,,0,
2004,N00001204,Gregory J Blass,R,NY,1, , ,RN,,,0,
2004,N00003720,David A Westbrock,R,OH,3, , ,RN,,,0,
2012,N00031586,Vernon Parker,R,AZ,9,Y,Y,RL,559590.0,661767.0,1221357,
2012,N00033631,Mark R. Meadows,R,NC,11,Y,Y,RW,310179.0,510414.0,872874,52281.0
2014,N00031377,Raul Labrador,R,ID,1,Y,Y,RW,202272.0,261968.0,487860,23620.0
2014,N00030623,S. Joseph Simitian,D,CA,15, , ,DN,1000.0,11100.0,12902,802.0
2012,N00033604,Stephen Simpson,R,GA,10, ,Y,RL,3500.0,86060.0,98825,9265.0
2012,N00030770,Rick Crawford,R,AR,1,Y,Y,RW,567663.0,602350.0,1278084,108071.0
2004,N00013294,John Stanley Carroll,R,HI,2, , ,RN,,,0,0.0
2012,N00034896,David Gerson,R,MN,2, ,Y,RL,684.0,1650.0,2849,515.0
2012,N00031877,Karen Bass,D,CA,37,Y,Y,DW,445665.0,220571.0,687658,21422.0
2004,N00000933,Charles Millard,R,NY,14, , ,RN,,,0,0.0
2004,N00009479,Greg Pason,3,NJ,5, , ,3C,,,0,
2014,N00032972,Lissa Squiers,D,TX,7, ,Y,DL,2600.0,3095.0,5695,0.0
2014,N00013323,Sam Graves,R,MO,6,Y,Y,RW,1055428.0,143349.0,1227355,28578.0
2014,N00027502,Thomas H Kean Jr,R,NJ,7, , ,RN,5000.0,500.0,5500,0.0
2014,N00031545,Bill Flores,R,TX,17,Y,Y,RW,654515.0,551095.0,1228258,22648.0
2014,N00030801,Frank Guinta,R,NH,1,Y,Y,RW,1463630.0,626939.0,2140736,50167.0
2014,N00009743,Mark Greene,D,TX,12,Y,Y,DL,10100.0,45424.0,63997,8473.0
2004,N00001176,Rick A Lazio,R,NY,2, , ,RN,,,0,0.0
2014,N00031998,Chris Gibson,R,NY,19,Y,Y,RW,1823853.0,1377546.0,3429229,227830.0
2004,N00002048,Charles E (Chuck) Carlton,R,VA,8, , ,RN,,,0,
2014,N00006701,Mark A Takano,D,CA,41,Y,Y,DW,330776.0,891215.0,1381298,159307.0
2014,N00034254,Julia Brownley,D,CA,26,Y,Y,DW,1262698.0,2408615.0,4242483,571170.0
2004,N00007925,Robert I Lawrence,R,WA,6, , ,RN,,,0,
2014,N00033885,Dennis Anderson,D,IL,14,Y,Y,DL,9200.0,28620.0,54884,17064.0
2004,N00002210,Beth Taylor,D,WV,2, , ,DN,,,0,0.0
2014,N00034971,Nancy Wade,3,IL,5, , ,3N,1081.0,3200.0,10101,5820.0
2014,N00033744,Rod Blum,R,IA,1,Y,Y,RW,332563.0,636499.0,1067348,98286.0
2004,N00002037,Bradford Lincoln Phillips,I,VA,1, , ,3N,,,0,0.0
2014,N00025292,Rob Bishop,R,UT,1,Y,Y,RW,364350.0,151996.0,528538,12192.0
2004,N00001808,Toby Roth,R,WI,8, , ,RN,,,0,
2014,N00036444,Richard Fox,R,CA,18,Y,Y,RL,82674.0,24100.0,109379,2605.0
2014,N00033604,Stephen Simpson,R,GA,10, ,Y,RL,3000.0,162671.0,178545,12874.0
2004,N00007963,Bradley C Lyons,D,WA,5, , ,DN,,,0,0.0
2014,N00036230,Steve Gallardo,D,AZ,7, ,Y,DN,850.0,19560.0,25230,4820.0
2014,N00012672,Steve Pearce,R,NM,2,Y,Y,RW,522260.0,1400832.0,2048313,125221.0
2014,N00031265,Robert Hurt,R,VA,5,Y,Y,RW,693449.0,449058.0,1257073,114566.0
2014,N00024842,Joe Courtney,D,CT,2,Y,Y,DW,819809.0,428640.0,1372981,124532.0
2014,N00003813,Pete Visclosky,D,IN,1,Y,Y,DW,608844.0,289130.0,898124,150.0
2014,N00036273,Bob Goodrich,D,MI,3,Y,Y,DL,10500.0,303575.0,322084,8009.0
2014,N00035223,April Freeman,D,FL,19,Y,Y,DL,28350.0,122426.0,219049,68273.0
2014,N00036105,David Kanuth,D,CA,33, ,Y,DL,0.0,713858.0,734555,20697.0
2014,N00036133,Jim Sherow,D,KS,1,Y,Y,DL,5500.0,83319.0,163187,74368.0
2014,N00002659,Darwin Carter,R,GA,1, ,Y,RL,1099.0,10100.0,12764,1565.0
2014,N00035605,Brian Ellis,R,MI,3, ,Y,RL,322840.0,531052.0,879194,25302.0
2014,N00036247,Christina Gagnier,D,CA,35,Y,Y,DL,1500.0,46670.0,65053,16883.0
2014,N00035479,Eugene Yu,R,GA,12, ,Y,RL,1000.0,753565.0,754565,
2014,N00030829,Ken Buck,R,CO,4,Y,Y,RW,314381.0,905868.0,1445278,225029.0
2014,N00035594,Jay Morris,R,LA,5, , ,RL,7000.0,316690.0,328035,4345.0
2014,N00035294,Greg Duke,R,GA,2,Y,Y,RL,500.0,8900.0,15139,5739.0
2014,N00036250,Scott Renfroe,R,CO,4, ,Y,RL,500.0,45326.0,67104,21278.0
2014,N00036104,John Valdivia,R,CA,31, ,Y,RN,9344.0,0.0,9544,200.0
2014,N00035854,Curt Clawson,R,FL,19,Y,Y,RW,171097.0,580760.0,821696,69839.0
2004,N00026124,Jerri Simmons-Asmussen,D,TX,19, ,Y,DL,,,0,
2014,N00035996,Stuart Gourd,D,TX,25, ,Y,DL,4500.0,6981.0,12317,836.0
2014,N00035339,Kevin Strouse,D,PA,8,Y,Y,DL,178916.0,931881.0,1305158,194361.0
2014,N00002247,Howard Coble,R,NC,6, ,Y,RI,75500.0,13600.0,95585,6485.0
2014,N00035737,Philip Berger,R,NC,6, ,Y,RL,325533.0,344595.0,686268,16140.0
2014,N00035619,Dennis Crawford,D,NE,1,Y,Y,DL,5750.0,20450.0,30804,4604.0
2004,N00026129,Thomas Christian Devor,R,FL,14, , ,RO,,,0,0.0
2004,N00026126,Richard Peterson,L,TX,19,Y,Y,3L,,,0,
2014,N00005656,Joe Barton,R,TX,6,Y,Y,RW,633382.0,306025.0,952166,12759.0
2014,N00005293,Brad Ashford,D,NE,2,Y,Y,DW,460191.0,694627.0,1370816,215998.0
2014,N00003288,Bennie G. Thompson,D,MS,2,Y,Y,DW,898085.0,215815.0,1129125,15225.0
2014,N00035614,Barbara Hamill Stocker,D,MO,8,Y,Y,DL,3000.0,16200.0,25949,6749.0
2014,N00035245,Peter McCoy,R,SC,1, ,Y,RL,1000.0,60278.0,69938,8660.0
2004,N00026134,Julia Penelope,3,TX,19, ,Y,3L,,,0,
2004,N00026137,Thomas Flournoy,3,TX,19, ,Y,3L,,,0,
2014,N00007232,Lois Capps,D,CA,24,Y,Y,DW,1054790.0,1099005.0,2375253,221458.0
2014,N00027829,Gabrielle Giffords,D,AZ,8, , ,DN,-500.0,-1200.0,-1700,
2014,N00036008,David Norman,R,TX,36, ,Y,RL,14576.0,9900.0,25076,600.0
2014,N00001148,Carolyn McCarthy,D,NY,4, ,Y,DI,208010.0,128857.0,731673,394806.0
2004,N00026147,Sal Mohamed,D,IA,5, ,Y,DL,,,0,
2014,N00005736,Brian Babin,R,TX,36,Y,Y,RW,485473.0,625020.0,1162477,51984.0
2014,N00000781,Frank Pallone Jr,D,NJ,6,Y,Y,DW,5183272.0,1013223.0,6233018,36523.0
2014,N00001619,Robert A. Brady,D,PA,1,Y,Y,DW,360127.0,355975.0,724312,8210.0
2006,N00028929,Rob Hubler,D,IA,5, , ,DN,,,0,0.0
2004,N00029624,Burt Leon Saunders,R,FL,14, ,Y,RN,,,0,0.0
2006,N00000429,Deborah Arnie Arnesen,D,NH,2, , ,DN,,,0,0.0
2004,N00026155,Melissa Helmbrecht,R,VA,8, ,Y,RN,,,0,
2004,N00028026,Steve Waterworth,D,IL,18, , ,DC,,,0,
2006,N00027415,David M Brownlow,3,OR,3,Y,Y,3L,,,0,
2006,N00028923,Patrick McGonegal,I,AK,1, , ,3N,,,0,
2006,N00028924,Jim McCoy,D,AZ,3, , ,DN,,,0,
2006,N00028926,William Satterwhite,U,GA,11, , ,UN,,,0,
2006,N00028927,Peter Kuhnert,3,MD,5, ,Y,3L,,,0,
2006,N00028928,Bennie Kyle,I,WV,1, ,Y,3L,,,0,
2014,N00035764,John Foust,D,VA,10,Y,Y,DL,552527.0,1661009.0,2724181,510645.0
2006,N00026020,Eleanor Garcia,3,GA,5, , ,3N,,,0,
2006,N00025687,Brian Russell Brown,I,GA,9, , ,3N,,,0,
2006,N00009301,Laura Garza,3,MA,8, ,Y,3L,,,0,
2014,N00027510,Edwin G. Perlmutter,D,CO,7,Y,Y,DW,1173281.0,674075.0,1847673,317.0
2014,N00004133,Fred Upton,R,MI,6,Y,Y,RW,3010216.0,802499.0,3878044,65329.0
2014,N00012672,Steve Pearce,R,NM,2, , ,RI,522260.0,1400832.0,2048313,125221.0
2006,N00028952,Loren Collins,I,GA,4, ,Y,3O,,,0,
2014,N00007690,Greg Walden,R,OR,2,Y,Y,RW,1973065.0,1301263.0,3549447,275119.0
2006,N00028945,Ned W Lauver,D,OH,16, , ,DN,,,0,
2006,N00028951,Michael Todd,D,OH,16, , ,DN,,,0,0.0
2014,N00029834,Bob Marshall,R,VA,10, ,Y,RL,5460.0,64803.0,82496,12233.0
2006,N00012968,Sam Neill,D,NC,11, , ,DN,,,0,0.0
2006,N00026411,Piotr Blass,I,FL,22, , ,3N,,,0,
2014,N00034584,Bruce Poliquin,R,ME,2, , ,RO,361631.0,1139028.0,1506245,5586.0
2006,N00026301,Tami L Mars,R,OR,3, , ,RN,,,0,
2006,N00026824,Albert Turner,D,AL,7, , ,DN,,,0,
2006,N00002962,James H King,R,FL,5, , ,RN,,,0,
2006,N00012616,Martin J Collen,R,CA,44, , ,RN,,,0,0.0
2006,N00012796,Mike Garza ,R,CA,12, ,Y,RL,,,0,
2006,N00013114,Walter L McCaffrey,D,NY,7, , ,DN,,,0,0.0
2014,N00000826,Robert E. Andrews,D,NJ,1, , ,DI,404270.0,321342.0,725612,0.0
2006,N00012840,Vernon Van,R,CA,37, , ,RN,,,0,
2006,N00012615,Rodolfo Gomez Favila ,D,CA,41, , ,DN,,,0,0.0
2006,N00012878,James M Donovan,R,HI,2, , ,RN,,,0,
2006,N00012941,Christopher Brien Coleman,D,MN,4, , ,DN,,,0,
2006,N00012950,Geoffrey Yoste,R,MS,4, , ,RN,,,0,
2006,N00013002,Eric Dean Troutt,R,OK,2, , ,RN,,,0,
2006,N00012933,Roger Thoney,R,KY,4, , ,RN,,,0,0.0
2006,N00026169,John J Fleming,R,NY,17, , ,RN,,,0,
2006,N00026267,Robb O Rourke,R,VA,8, , ,RN,,,0,
2006,N00024766,William F Sinnott,D,MA,9, , ,DN,,,0,0.0
2006,N00026279,Reza Torchizy,R,CA,29, , ,RN,,,0,
2006,N00009714,Matthew T Mangino,D,PA,4, , ,DN,,,0,0.0
2006,N00026281,Rick Bell,D,CA,33, , ,DN,,,0,
2006,N00026285,Patrick John McNamara,D,FL,16, , ,DN,,,0,
2006,N00026338,Dale William Morfey,I,AR,3, , ,3N,,,0,
2006,N00026342,Ruben Garcia,R,CA,51, , ,RN,,,0,
2006,N00026598,David Omar Stowell,I,MA,1, , ,3N,,,0,
2006,N00027252,Matthew Angus Williams,I,NJ,7, , ,3N,,,0,
2006,N00026173,Kate Hanley,D,VA,8, , ,DN,,,0,0.0
2006,N00007779,Brian Boquist,R,OR,5, , ,RN,,,0,0.0
2006,N00012577,Curtis E Clinesmith,D,TX,13, ,Y,DN,,,0,
2006,N00025139,James E Snyder Jr,R,NC,5, , ,RN,,,0,0.0
2006,N00026289,Kris Kobach,R,KS,3, , ,RN,,,0,0.0
2006,N00027457,John Bernard Glassie,D,FL,22, ,Y,DN,,,114,114.0
2006,N00027637,Kathy McCarrell,D,CA,48, ,Y,DN,,,0,0.0
2006,N00013151,Stephanie Sanchez,D,CT,4, , ,DN,,,0,0.0
2006,N00026142,Jerry W Brooks,R,OR,3, , ,RN,,,0,
2006,N00026336,Carl Allen Cole III,D,AL,4, , ,DN,,,0,
2006,N00013208,Derek W Smith,R,UT,2, , ,RN,,,0,0.0
2006,N00026272,Jan Judy,D,AR,3, , ,DN,,,0,
2006,N00026917,Bill Fuller,D,AL,3, , ,DN,,,0,
2006,N00013155,Russell Ross Francis,R,HI,2, , ,RN,,,0,
2006,N00013156,Bob Simpson,D,IA,1, , ,DN,,,0,
2006,N00013231,Cathie Hartnett,D,MN,4, , ,DN,,,0,
2006,N00013262,Joyce Marie Griggs,D,GA,1, , ,DN,,,0,
2006,N00026777,Roselyn Ruth O'Connell,R,AZ,5, , ,RN,,,0,0.0
2006,N00013334,Martha Fuller Clark,D,NH,1, , ,DN,,,0,
2006,N00013401,Charles Laurie,R,FL,23, , ,RN,,,0,
2006,N00013406,Robert Lemen,R,MN,8, , ,RN,,,0,
2006,N00013408,Bob Bevill,R,NH,1, , ,RN,,,0,
2006,N00013581,John C Barker,R,CA,45, , ,RN,,,0,
2006,N00006700,Mervin L Evans,D,CA,33, , ,DC,,,0,
2006,N00009576,Mary Judge Ryan,D,AZ,8, , ,DN,,,0,0.0
2006,N00022029,John C Reiger,3,CA,5,Y,Y,3L,,,0,
2006,N00018928,Kevin Johns,R,GA,6, , ,RN,,,0,0.0
2006,N00001025,Joseph J Dioguardi,3,NY,19, , ,3N,1000.0,,1000,0.0
2006,N00024947,John Swallow,R,UT,2, , ,RN,2401.0,,2401,0.0
2006,N00026263,Jed Joseph French,R,ME,1, , ,RN,,,0,
2006,N00026287,Jeremy Alexander,D,IL,0, , ,DN,,,0,
2006,N00006701,Mark A Takano,D,CA,43, , ,DN,,,0,
2006,N00026271,Steve Novick,D,OR,3, , ,DN,,,0,
2006,N00002763,Tom Wells,3,FL,1, , ,3N,,,0,
2006,N00007823,Jennifer Dunn,R,WA,8, , ,RN,-3000.0,,-3000,
2006,N00000183,Tom Tierney,R,MA,5, , ,RN,2000.0,,2000,0.0
2006,N00026167,Jay Helvey,R,NC,5, , ,RN,,,0,0.0
2006,N00009111,Walter R Tucker III,D,CA,37, , ,DN,,,0,
2006,N00006953,Jay C Kim,R,CA,42, , ,RN,,,0,
2006,N00006498,Thomas John Volgy,D,AZ,5, , ,DN,,,0,
2006,N00009584,Michael W Case,D,CA,23, , ,DN,,,0,0.0
2006,N00008190,Asa Hutchinson,R,AR,3, , ,RN,,,0,
2006,N00006887,Timothy Charles Kalemkarian,R,CA,23, , ,RN,,,0,
2006,N00003728,Frank A Cremeans,R,OH,6, , ,RN,,,0,
2006,N00006473,Bob Stump,R,AZ,2, , ,RN,,,0,0.0
2006,N00007834,Rick White,R,WA,1, , ,RN,,,0,
2006,N00027445,Timothy John Robb,D,NJ,2, , ,DN,,,0,0.0
2006,N00004758,Steve Denari,D,IL,14, , ,DN,,,0,
2006,N00000933,Charles Millard,R,NY,14, , ,RN,,,0,
2006,N00003091,Sonny Callahan,R,AL,1, , ,RN,,,0,0.0
2006,N00003032,Ronnie G Flippo,D,AL,5, , ,DN,,,0,0.0
2006,N00005483,Thomas F Donaldson Jr,D,AR,1, , ,DN,,,0,0.0
2006,N00001290,Jack Quinn,R,NY,27, , ,RN,,,0,
2006,N00009603,Wade Rowland Sanders,D,CA,49, , ,DN,,,0,
2006,N00001279,Randall A Terry,3,NY,26, , ,3N,,,0,0.0
2006,N00002718,Tillie Fowler,R,FL,4, , ,RN,,,0,
2006,N00000585,Sam Gejdenson,D,CT,2, , ,DN,,,0,
2008,N00029401,Jason Call,D,NM,1, ,Y,DN,,,0,
2006,N00006118,Patricia Schroeder,D,CO,1, , ,DN,,,0,0.0
2006,N00009742,Paul Williams,R,TX,9, , ,RN,,,0,
2006,N00003008,Earl F Hilliard,D,AL,7, , ,DN,,,0,
2006,N00007084,Bob Conaway,D,CA,25, , ,DN,,,0,0.0
2006,N00005835,Paul Michael Colbert,D,TX,25, , ,DN,,,0,
2006,N00009761,Jeff Morris,D,WA,2, , ,DN,,,0,0.0
2006,N00009752,Phil Sudan,R,TX,5, , ,RN,,,0,0.0
