cycle,senate,won,raised_total_1M,Dem,Other,Repub,state_rank
2010,0,0,0.365097,0,0,1,29
2014,0,0,0.044118,0,0,1,32
2010,0,0,0.015825,0,0,1,12
2014,0,0,0.0008,1,0,0,35
2014,0,0,0.077481,0,0,1,35
2014,0,0,0.021766,0,0,1,33
2014,0,1,1.103752,1,0,0,23
2014,0,0,0.039347,0,0,1,21
2014,0,0,0.013425,0,0,1,45
2010,0,1,1.464503,0,0,1,39
2010,0,0,0.227768,1,0,0,23
2014,0,0,0.037821,0,0,1,35
2014,0,0,0.842964,0,0,1,38
2014,0,0,0.103687,0,0,1,12
2010,0,0,0.003082,0,0,1,30
2010,0,0,0.615761,1,0,0,27
2010,0,1,1.502937,0,0,1,30
2004,0,1,0.792006,1,0,0,42
2010,0,0,0.01325,1,0,0,35
2010,0,0,0.003634,0,1,0,35
2014,0,0,0.001298,1,0,0,45
2014,0,1,1.899879,0,0,1,38
2014,0,0,0.028735,0,0,1,32
2014,0,0,0.131828,1,0,0,15
2010,0,0,0.006705,0,0,1,38
2010,0,0,0.059809,0,1,0,32
2014,0,0,0.262097,0,0,1,13
2014,0,0,0.000825,0,1,0,44
2014,0,1,4.711097,1,0,0,24
2010,0,0,0.013345,1,0,0,30
2010,0,0,0.011113,0,1,0,13
2014,0,0,0.112781,0,0,1,38
2010,0,0,0.231546,0,0,1,25
2014,0,0,0.131454,0,0,1,32
2010,0,0,0.003887,0,0,1,9
2014,0,0,0.00246,1,0,0,34
2010,0,0,0.02305,1,0,0,15
2010,0,1,1.60753,0,0,1,23
2014,0,0,2.600221,1,0,0,23
2010,0,0,0.19994,0,0,1,32
2014,0,0,0.007245,0,1,0,35
2010,0,0,0.0127,0,0,1,17
2010,0,0,0.01323,0,0,1,32
2010,0,1,0.901365,0,0,1,37
2010,0,0,0.121107,0,0,1,45
2010,0,1,2.110971,1,0,0,20
2010,0,1,1.546568,0,0,1,3
2010,0,0,0.068821,0,0,1,43
2010,0,1,0.731588,1,0,0,15
2010,0,1,2.524148,1,0,0,19
2010,0,1,1.281945,0,0,1,43
2010,0,0,2.073142,1,0,0,33
2010,0,0,0.004276,0,0,1,12
2006,0,0,0.003345,1,0,0,35
2006,0,0,0.020375,0,0,1,35
2002,0,1,2.011419,1,0,0,8
2006,0,0,0.045431,0,0,1,22
2002,0,0,0.099291,0,0,1,9
2006,0,1,1.730092,1,0,0,16
2006,0,1,1.054669,1,0,0,19
2006,0,1,4.688511,1,0,0,32
2000,0,0,0.0,1,0,0,28
2002,0,1,1.512068,1,0,0,19
2002,0,0,0.016902,0,1,0,11
2006,0,1,1.567498,1,0,0,8
2006,0,0,1.475317,1,0,0,14
2000,0,0,0.0,1,0,0,28
2002,0,0,0.008602,0,0,1,37
2002,0,1,1.03696,1,0,0,9
2002,0,0,0.365571,1,0,0,22
2002,0,1,0.816974,0,0,1,23
2006,0,1,0.78941,1,0,0,28
2006,0,0,0.136007,1,0,0,22
2006,0,1,1.950624,1,0,0,34
2002,0,1,0.615938,1,0,0,28
2006,0,0,0.0069,0,1,0,43
2002,0,0,0.058564,1,0,0,17
2002,0,1,0.332838,1,0,0,46
2002,0,0,0.013808,0,0,1,30
2006,0,1,1.38352,1,0,0,9
2002,0,0,0.044009,1,0,0,15
2002,0,0,0.140293,1,0,0,9
2006,0,0,0.043271,0,0,1,15
2006,0,0,0.056282,0,0,1,25
2006,0,0,0.04187,1,0,0,43
2006,0,0,2.248986,0,0,1,23
2006,0,0,0.100444,0,0,1,15
2002,0,0,0.004607,0,0,1,23
2006,0,0,1.849834,0,0,1,23
2006,0,0,0.008125,0,0,1,30
2006,0,0,0.012829,1,0,0,43
2006,0,1,1.329609,0,0,1,33
2006,0,0,0.009662,0,0,1,47
2006,0,1,1.362801,0,0,1,37
2002,0,0,0.438275,1,0,0,40
2002,0,1,2.740118,0,0,1,46
2000,0,0,0.0,1,0,0,28
2006,0,0,0.007994,1,0,0,35
2006,0,1,2.894385,0,0,1,30
2006,0,1,1.232789,0,0,1,46
2002,0,0,0.190235,0,0,1,25
2006,0,0,0.552847,1,0,0,15
2002,0,1,1.200299,0,0,1,33
2006,0,0,0.027602,1,0,0,10
2006,0,0,0.011595,1,0,0,45
2002,0,1,0.428189,0,0,1,37
2000,0,0,0.0,1,0,0,28
2002,0,0,0.017339,1,0,0,34
2002,0,0,0.147024,1,0,0,39
2006,0,0,0.308295,1,0,0,14
2002,0,0,1.185043,1,0,0,2
2006,0,1,0.824144,1,0,0,20
2002,0,0,0.014306,0,0,1,21
2002,0,0,0.012646,0,0,1,45
2006,0,1,1.345572,0,0,1,19
2006,0,0,0.0429,1,0,0,15
2002,0,1,0.147727,1,0,0,51
2006,0,1,0.359458,1,0,0,51
2002,0,0,0.00585,0,1,0,43
2002,0,0,0.009818,0,0,1,35
2006,0,1,0.534524,0,0,1,39
2006,0,1,2.976472,0,0,1,10
2002,0,0,0.016313,0,0,1,30
2006,0,0,0.022435,1,0,0,33
2002,0,1,0.962049,0,0,1,19
2002,0,0,0.015361,0,0,1,30
2006,0,0,0.070817,0,0,1,45
2004,0,0,0.03263,0,0,1,23
2004,0,1,0.677887,1,0,0,3
2008,0,1,0.544495,1,0,0,33
2004,0,0,0.025017,0,0,1,23
2008,0,0,0.024925,1,0,0,48
2004,0,0,0.044752,1,0,0,30
2004,0,0,0.546341,0,0,1,17
2008,0,0,0.0047,1,0,0,14
2008,0,0,0.005593,1,0,0,38
2008,0,0,0.018476,1,0,0,22
2004,0,0,0.031047,0,0,1,35
2008,0,0,0.053885,0,0,1,32
2008,0,1,1.101326,0,0,1,43
2008,0,0,0.14686,0,0,1,37
2008,0,0,0.125793,1,0,0,38
2004,0,1,0.98428,1,0,0,23
2004,0,1,1.295276,0,0,1,21
2008,0,0,0.046441,0,0,1,35
2008,0,0,0.054423,0,0,1,45
2008,0,0,0.010182,1,0,0,48
2008,0,0,0.071397,1,0,0,32
2004,0,0,0.278321,0,0,1,10
2008,0,0,0.018216,1,0,0,35
2008,0,0,0.259953,1,0,0,45
2004,0,0,0.917125,1,0,0,48
2008,0,1,1.514607,1,0,0,35
2004,0,0,0.008067,1,0,0,27
2008,0,1,1.603455,1,0,0,34
2008,0,0,0.322929,1,0,0,12
2004,0,1,0.932879,1,0,0,23
2004,0,0,0.150468,0,0,1,30
2004,0,0,0.013439,1,0,0,43
2008,0,1,2.303349,1,0,0,38
2008,0,0,0.005028,0,1,0,15
2008,0,0,0.036497,1,0,0,35
2008,0,1,2.605908,1,0,0,23
2008,0,1,1.348064,0,0,1,27
2008,0,0,0.024572,0,0,1,37
2008,0,0,0.058195,1,0,0,15
2000,0,0,0.0,0,1,0,27
2004,0,0,0.003623,0,0,1,10
2008,0,1,1.327749,0,0,1,45
2008,0,0,0.804547,0,0,1,44
2008,0,0,0.015529,0,0,1,32
2008,0,1,0.621376,0,0,1,30
2008,0,0,1.62924,0,0,1,35
2008,0,1,2.302027,1,0,0,23
2004,0,0,0.03948,1,0,0,27
2008,0,0,0.0072,0,1,0,13
2008,0,0,3.164122,0,0,1,5
2008,0,0,0.042437,0,0,1,13
2000,0,0,0.0,0,1,0,27
2004,0,1,0.889914,1,0,0,25
2008,0,0,0.396616,0,0,1,14
2008,0,0,2.411216,1,0,0,32
2008,0,1,3.011509,1,0,0,32
2004,0,0,0.046552,1,0,0,26
2008,0,1,0.546695,1,0,0,30
2004,0,1,0.996726,0,0,1,23
2008,0,0,0.036293,1,0,0,29
2008,0,0,1.395411,0,0,1,40
2004,0,0,0.043229,1,0,0,27
2004,0,0,0.023974,0,0,1,16
2008,0,0,0.038176,0,0,1,24
2008,0,0,0.015595,1,0,0,22
2004,0,0,0.076612,1,0,0,27
2008,0,1,1.824959,0,0,1,11
2008,0,0,0.005989,0,0,1,39
2008,0,0,0.000589,0,1,0,47
2004,0,0,0.013585,0,0,1,19
2004,0,1,1.295209,1,0,0,16
2008,0,0,0.007011,1,0,0,47
2004,0,1,1.216911,0,0,1,47
2008,0,0,0.779722,1,0,0,42
2008,0,0,0.013249,1,0,0,13
2008,0,0,0.011963,0,0,1,16
2008,0,0,0.01563,1,0,0,16
2004,0,1,2.632939,0,0,1,2
2004,0,0,0.005668,1,0,0,23
2008,0,1,1.383941,1,0,0,23
2004,0,0,0.067214,0,0,1,50
2008,0,0,0.001947,1,0,0,21
2008,0,1,1.730462,0,0,1,30
2008,0,0,0.021508,1,0,0,32
2008,0,1,0.310894,0,0,1,44
2008,0,1,0.868467,1,0,0,30
2008,0,1,0.280276,1,0,0,19
2004,0,0,1.893349,1,0,0,14
2004,0,1,1.222787,0,0,1,16
2008,0,0,0.017545,0,0,1,30
2008,0,1,1.283322,0,0,1,15
2004,0,0,0.287331,1,0,0,7
2008,0,0,0.281554,1,0,0,42
2004,0,1,1.677787,0,0,1,35
2008,0,1,1.169264,1,0,0,26
2012,0,0,1.468987,0,0,1,15
2012,0,0,0.015407,1,0,0,35
2012,0,1,0.842151,1,0,0,45
2012,0,0,0.129625,1,0,0,19
2012,0,0,0.00303,1,0,0,39
2012,0,1,4.382948,1,0,0,24
2012,0,0,0.007166,1,0,0,28
2012,0,0,0.005906,1,0,0,38
2012,0,1,1.03386,0,0,1,30
2012,0,0,0.36178,0,0,1,45
2012,0,0,0.0041,0,0,1,35
2012,0,1,1.911648,0,0,1,17
2012,0,0,0.089295,0,0,1,35
2012,0,0,0.015699,1,0,0,34
2012,0,1,4.645541,0,0,1,30
2012,0,0,0.084497,0,0,1,48
2012,0,1,1.041823,0,0,1,13
2012,0,0,0.026875,0,0,1,39
2012,0,0,3.818924,0,0,1,44
2012,0,0,0.133048,1,0,0,22
2000,0,0,0.0,0,1,0,27
2012,0,0,0.091564,0,0,1,13
2012,0,1,2.934977,0,0,1,23
2004,0,1,3.056086,0,0,1,30
2012,0,1,3.141679,1,0,0,23
2012,0,0,0.067675,0,0,1,2
2012,0,0,0.024721,1,0,0,47
2012,0,0,0.00038,0,0,1,35
2012,0,1,1.924561,1,0,0,7
2012,0,0,0.468445,1,0,0,13
2012,0,0,0.128858,0,0,1,29
2012,0,0,0.011335,1,0,0,35
2012,0,0,3.000608,0,0,1,14
2012,0,0,0.076643,1,0,0,45
2012,0,0,0.265569,0,0,1,9
2012,0,0,0.029441,0,0,1,35
2012,0,0,0.037145,0,0,1,24
2012,0,0,0.009313,0,1,0,15
2012,0,0,0.196436,1,0,0,35
2012,0,0,0.017415,1,0,0,16
2012,0,1,1.525651,0,0,1,43
2012,0,0,0.016812,1,0,0,27
2012,0,0,0.002902,1,0,0,30
2012,0,1,0.476421,0,0,1,19
2012,0,0,0.232653,0,0,1,35
2012,0,0,0.0009,1,0,0,36
2012,0,0,0.014311,1,0,0,35
2004,0,1,0.475597,1,0,0,15
2012,0,0,0.006074,0,0,1,32
2012,0,1,0.730198,0,0,1,50
2012,0,1,0.887601,0,0,1,35
2012,0,0,0.010506,0,0,1,33
2012,0,0,0.43793,1,0,0,30
2012,0,0,0.056756,1,0,0,30
2012,0,1,1.565642,1,0,0,9
2012,0,1,1.865687,1,0,0,33
2012,0,0,0.02476,0,0,1,47
2012,0,1,2.097106,0,0,1,15
2012,0,1,1.26714,0,0,1,21
2012,0,0,0.147415,1,0,0,35
2012,0,1,3.37597,1,0,0,15
2012,0,0,0.023832,0,0,1,46
2012,0,1,1.034669,0,0,1,13
2012,0,1,1.135657,1,0,0,25
2012,0,0,-0.006741,1,0,0,29
2012,0,1,1.687554,0,0,1,30
2012,0,0,0.868892,0,0,1,30
2012,0,1,0.927241,0,0,1,36
2012,0,0,0.041346,1,0,0,17
2000,0,0,0.0,0,1,0,27
2004,0,1,0.696995,1,0,0,23
2000,0,0,0.0,0,1,0,27
2000,0,0,0.0,0,0,1,35
2006,0,0,0.506635,0,0,1,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,0,1,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.0,0,1,0,35
2000,0,0,0.017354,0,1,0,34
2000,0,1,0.893272,1,0,0,47
2000,0,1,1.654719,0,0,1,28
2000,0,0,0.080681,0,0,1,9
2000,0,1,1.676849,1,0,0,23
2000,0,0,0.794461,0,0,1,32
2000,0,1,3.35169,1,0,0,35
2000,0,1,0.582085,1,0,0,19
2000,0,0,0.150108,1,0,0,19
2000,0,1,0.55551,1,0,0,15
2000,0,0,0.943338,1,0,0,34
2000,0,1,0.582999,0,0,1,33
2000,0,0,0.009687,0,0,1,35
2006,0,0,0.350759,1,0,0,30
2000,0,0,0.033704,1,0,0,38
2000,0,0,0.01557,0,0,1,29
2000,0,0,0.122443,1,0,0,4
2000,0,0,0.037575,0,1,0,35
2000,0,1,0.626288,1,0,0,42
2000,0,0,0.018714,0,1,0,22
2000,0,0,0.012038,1,0,0,35
2000,0,1,3.368266,1,0,0,16
2000,0,0,0.00961,0,1,0,16
2000,0,0,0.098767,1,0,0,35
2000,0,0,0.102637,1,0,0,29
2000,0,0,1.132413,1,0,0,35
2000,0,1,0.966495,0,0,1,12
2000,0,0,0.478796,1,0,0,3
2000,0,1,1.09627,0,0,1,16
2000,0,1,0.335442,1,0,0,35
2000,0,0,0.003255,0,1,0,45
2000,0,0,0.0099,0,0,1,35
2000,0,1,1.969804,0,0,1,22
2000,0,1,1.628573,0,0,1,16
2000,0,1,2.775605,1,0,0,25
2000,0,0,0.052482,1,0,0,29
2000,0,0,0.00217,0,0,1,35
2000,0,0,0.066791,1,0,0,30
2000,0,1,4.191436,1,0,0,16
2000,0,1,3.137484,1,0,0,35
2000,0,0,0.024987,0,0,1,3
2000,0,0,0.00322,0,0,1,31
2000,0,0,0.023582,0,0,1,35
2000,0,1,0.641195,1,0,0,23
2000,0,0,0.042997,1,0,0,35
2000,0,1,0.645134,1,0,0,10
2000,0,1,3.635855,0,0,1,10
2000,0,1,1.327857,0,0,1,48
2000,0,1,1.115634,1,0,0,45
2000,0,0,0.037035,1,0,0,44
2014,0,0,1.465495,0,0,1,35
2010,0,0,0.00248,0,0,1,17
2010,0,0,0.006626,0,0,1,36
2014,0,0,0.182119,0,0,1,35
2010,0,0,0.00657,0,0,1,30
2014,0,0,0.014907,0,0,1,33
2014,0,0,0.007827,0,0,1,51
2010,0,0,0.037824,0,0,1,32
2010,0,0,0.030518,1,0,0,22
2010,0,1,0.854676,1,0,0,24
2010,0,0,0.005778,0,0,1,38
2010,0,0,0.002717,0,0,1,23
2014,0,1,1.291187,1,0,0,23
2014,0,1,1.678624,0,0,1,13
2010,0,0,0.101565,0,0,1,35
2010,0,0,2.204772,0,0,1,47
2010,0,0,0.005003,0,0,1,17
2010,0,0,1.499522,1,0,0,10
2010,0,1,3.650628,1,0,0,2
2010,0,0,0.277182,1,0,0,36
2010,0,0,0.013935,0,1,0,3
2006,0,1,1.130978,0,0,1,15
2006,0,0,0.075826,1,0,0,35
2014,0,1,1.9385,0,0,1,22
2014,0,1,0.724937,1,0,0,47
2014,0,0,0.305433,1,0,0,45
2014,0,0,0.020007,1,0,0,37
2010,0,0,0.00667,0,0,1,19
2014,0,0,0.155576,1,0,0,33
2014,0,0,0.030668,0,0,1,27
2014,0,0,0.013293,0,0,1,28
2010,0,0,0.020319,0,0,1,30
2014,0,0,0.019389,1,0,0,22
2010,0,0,0.003358,0,0,1,16
2010,0,1,1.350519,0,0,1,47
2010,0,1,0.294376,1,0,0,32
2014,0,0,0.019577,1,0,0,32
2010,0,1,1.328737,1,0,0,35
2010,0,1,1.162684,1,0,0,42
2014,0,0,0.016213,0,0,1,24
2010,0,1,1.792758,1,0,0,35
2010,0,0,0.114831,1,0,0,35
2010,0,0,0.306051,0,0,1,3
2000,0,0,0.0,0,0,1,40
2000,0,0,0.0,1,0,0,15
2010,0,0,0.034167,1,0,0,16
2010,0,0,3.00308,1,0,0,10
2010,0,1,1.463616,0,0,1,35
2010,0,0,0.048196,0,0,1,32
2014,0,0,1.725651,1,0,0,19
2000,0,0,0.0,0,0,1,15
2010,0,0,0.177852,1,0,0,10
2010,0,0,0.113401,1,0,0,12
2010,0,0,0.01173,0,1,0,46
2000,0,0,0.0,1,0,0,15
2010,0,0,0.248579,0,0,1,2
2000,0,0,0.0,0,0,1,15
2014,0,0,0.03201,1,0,0,32
2014,0,0,0.005651,0,1,0,29
2014,0,0,0.00419,0,0,1,26
2014,0,0,0.0001,0,0,1,37
2014,0,1,1.666076,0,0,1,25
2010,0,0,0.02578,0,0,1,30
2014,0,0,0.147033,0,0,1,47
2000,0,0,0.016908,0,0,1,40
2000,0,1,2.689815,1,0,0,20
2000,0,1,0.488891,1,0,0,29
2000,0,0,0.002,0,1,0,16
2000,0,0,0.269811,0,1,0,10
2000,0,0,0.01541,0,1,0,13
2000,0,0,1.125091,0,0,1,44
2000,0,1,0.330874,1,0,0,10
2000,0,1,0.928633,0,0,1,23
2000,0,0,0.0,1,0,0,15
2000,0,0,0.309496,1,0,0,23
2000,0,1,1.131295,0,0,1,30
2000,0,1,1.277971,1,0,0,33
2000,0,0,0.00197,1,0,0,40
2000,0,0,0.0,0,0,1,15
2000,0,1,2.79939,1,0,0,23
2000,0,1,0.628192,0,0,1,10
2000,0,0,0.002343,0,0,1,34
2000,0,0,0.0065,0,0,1,5
2000,0,1,1.266509,1,0,0,27
2000,0,0,0.055688,0,0,1,39
2000,0,0,0.032127,0,0,1,23
2000,0,1,1.203232,1,0,0,27
2000,0,1,0.874133,0,0,1,14
2000,0,0,0.247692,0,0,1,12
2000,0,1,0.337464,1,0,0,27
2000,0,1,0.608318,0,0,1,32
2006,0,1,1.040109,1,0,0,19
2000,0,0,0.000584,0,1,0,35
2000,0,0,0.0,1,0,0,15
2000,0,0,0.0,0,0,1,11
2006,0,1,2.318,1,0,0,28
2006,0,1,1.063941,0,0,1,41
2000,0,0,0.0,0,1,0,27
2000,0,0,0.0,0,1,0,27
2000,0,0,0.0,0,1,0,49
2000,0,0,0.0,0,1,0,27
2000,0,0,0.0,0,1,0,9
2000,0,0,0.0,0,1,0,9
2000,0,0,0.0,0,1,0,9
2006,0,1,1.231869,1,0,0,26
2000,0,0,0.0,0,1,0,9
2000,0,0,0.0,0,1,0,9
2000,0,0,0.0,0,1,0,15
2000,0,0,0.0,1,0,0,15
2000,0,0,0.0,0,1,0,34
2000,0,0,0.0,0,1,0,34
2000,0,0,0.0,0,1,0,34
2000,0,0,0.0,0,1,0,34
2000,0,0,0.0,0,1,0,34
2000,0,0,0.0,0,1,0,24
2000,0,0,0.0,0,1,0,24
2012,0,0,0.005731,1,0,0,10
2012,0,0,0.35247,0,0,1,36
2012,0,1,1.077863,0,0,1,23
2012,0,0,1.888949,1,0,0,12
2012,0,0,0.036864,1,0,0,15
2012,0,1,1.257297,0,0,1,30
2012,0,0,0.311887,0,0,1,43
2012,0,1,0.953836,0,0,1,30
2012,0,0,0.011955,0,0,1,30
2012,0,0,0.026257,1,0,0,29
2012,0,1,0.985267,1,0,0,19
2012,0,0,0.016915,0,0,1,30
2012,0,1,1.203632,0,0,1,38
2012,0,0,0.040851,1,0,0,32
2012,0,1,1.553279,0,0,1,35
2012,0,0,0.01502,0,0,1,35
2012,0,0,3.066967,0,0,1,35
2012,0,1,4.108689,0,0,1,12
2012,0,0,0.117708,1,0,0,28
2012,0,1,1.163312,0,0,1,34
2012,0,0,0.010892,0,0,1,30
2012,0,0,0.410987,1,0,0,45
2012,0,1,3.205522,0,0,1,15
2012,0,0,0.18646,0,0,1,41
2012,0,0,0.0,1,0,0,35
2000,0,0,0.0,0,1,0,27
2012,0,0,1.359795,1,0,0,4
2012,0,0,0.0,1,0,0,6
2012,0,1,1.19794,0,0,1,27
2000,0,0,0.0,0,1,0,27
2012,0,0,6.265868,1,0,0,35
2012,0,0,0.214743,0,1,0,32
2012,0,1,1.679082,1,0,0,28
2012,0,0,0.005321,1,0,0,15
2000,0,0,0.0,0,1,0,27
2000,0,0,0.0,0,1,0,27
2012,0,0,0.003208,1,0,0,18
2012,0,1,0.777347,1,0,0,28
2012,0,0,0.070067,0,0,1,30
2012,0,0,0.011774,0,1,0,27
2000,0,0,0.0,0,1,0,27
2000,0,0,0.0,0,1,0,27
2012,0,0,0.070051,0,0,1,48
2012,0,1,2.698475,1,0,0,23
2012,0,0,0.025409,0,0,1,45
2012,0,0,0.02015,1,0,0,27
2012,0,0,0.011418,1,0,0,18
2012,0,1,3.539857,0,0,1,47
2012,0,1,4.086293,1,0,0,28
2012,0,0,0.067961,1,0,0,30
2012,0,0,0.02166,0,0,1,26
2012,0,1,1.275811,0,0,1,19
2012,0,0,0.007861,0,0,1,30
2012,0,0,0.00805,0,0,1,30
2012,0,1,0.741511,0,0,1,32
2012,0,0,0.00864,1,0,0,23
2012,0,0,0.007042,0,0,1,34
2000,0,0,0.0,0,1,0,27
2000,0,0,0.0,0,1,0,27
2012,0,0,0.008058,0,1,0,30
2012,0,0,0.009218,0,0,1,32
2012,0,1,1.013043,0,0,1,37
2012,0,0,0.169853,1,0,0,20
2012,0,0,0.106538,0,0,1,30
2012,0,0,0.034048,0,1,0,9
2012,0,0,0.008771,0,0,1,10
2012,0,0,1.117287,1,0,0,6
2012,0,0,0.10184,0,0,1,32
2004,0,0,1.466465,0,0,1,17
2008,0,0,0.001283,0,0,1,30
2008,0,1,0.299639,1,0,0,36
2004,0,1,3.008474,0,0,1,19
2008,0,0,0.0108,1,0,0,45
2004,0,0,0.006825,0,0,1,34
2004,0,1,0.429629,0,0,1,44
2004,0,1,0.615632,0,0,1,30
2004,0,0,0.643994,1,0,0,23
2004,0,0,0.05361,0,0,1,29
2004,0,1,1.218822,0,0,1,15
2004,0,0,0.019555,1,0,0,50
2008,0,0,1.780286,0,0,1,32
2004,0,1,0.59531,1,0,0,26
2008,0,0,0.036514,0,0,1,34
2004,0,0,0.007641,1,0,0,34
2004,0,1,1.567654,1,0,0,32
2008,0,1,1.265739,1,0,0,16
2008,0,1,1.162132,0,0,1,47
2004,0,0,0.017655,1,0,0,40
2004,0,0,0.066826,0,0,1,35
2000,0,0,0.0,0,1,0,27
2004,0,1,1.600239,1,0,0,23
2008,0,1,1.453878,0,0,1,16
2004,0,1,1.137973,1,0,0,35
2008,0,0,0.177001,1,0,0,15
2004,0,1,0.755267,0,0,1,30
2004,0,1,1.21603,0,0,1,16
2004,0,0,0.387698,1,0,0,13
2004,0,1,0.718982,1,0,0,31
2008,0,0,1.214589,1,0,0,30
2004,0,0,0.091762,0,0,1,44
2008,0,1,1.670835,1,0,0,9
2004,0,1,0.333074,1,0,0,30
2004,0,0,0.028243,0,0,1,13
2004,0,1,1.121039,0,0,1,21
2004,0,1,1.089662,0,0,1,27
2008,0,0,0.006638,1,0,0,35
2004,0,0,0.041426,1,0,0,19
2004,0,0,0.126802,0,0,1,21
2004,0,0,0.078123,1,0,0,35
2008,0,0,0.055258,1,0,0,32
2004,0,0,0.092297,0,0,1,19
2004,0,1,0.62454,0,0,1,44
2004,0,0,0.20416,0,0,1,21
2008,0,1,0.701375,1,0,0,10
2008,0,0,1.307434,1,0,0,34
2004,0,0,0.310288,1,0,0,36
2008,0,1,4.088238,1,0,0,27
2008,0,1,0.62208,1,0,0,32
2004,0,0,0.329344,0,0,1,35
2008,0,0,0.008342,1,0,0,27
2004,0,1,2.423879,0,0,1,18
2008,0,0,0.022843,0,0,1,30
2008,0,1,1.372949,1,0,0,23
2004,0,1,2.814203,1,0,0,38
2008,0,0,0.083525,1,0,0,35
2008,0,0,0.043945,0,0,1,30
2008,0,1,0.984024,1,0,0,23
2008,0,1,3.023198,1,0,0,19
2004,0,0,0.000145,0,0,1,35
2004,0,0,0.014096,0,0,1,9
2004,0,0,0.029114,0,0,1,35
2008,0,0,0.193948,0,0,1,4
2008,0,0,0.044538,0,0,1,15
2004,0,0,0.303123,1,0,0,23
2008,0,0,0.024265,1,0,0,14
2004,0,1,0.787021,1,0,0,35
2008,0,0,0.04243,1,0,0,23
2004,0,1,0.723484,0,0,1,34
2008,0,1,0.718543,1,0,0,3
2000,0,0,0.0,0,1,0,27
2004,0,0,0.01413,0,1,0,27
2004,0,0,2.394481,0,0,1,19
2004,0,0,0.017002,1,0,0,32
2008,0,0,0.009619,0,0,1,39
2004,0,0,0.001496,0,0,1,39
2004,0,0,0.038266,0,0,1,47
2004,0,0,0.013353,1,0,0,12
2008,0,1,1.685933,1,0,0,17
2008,0,0,0.214731,0,0,1,19
2004,0,1,0.978598,0,0,1,43
2008,0,0,0.00774,0,0,1,32
2002,0,0,0.168236,0,0,1,21
2002,0,0,0.028801,1,0,0,25
2002,0,0,0.304158,1,0,0,35
2002,0,1,1.126522,0,0,1,19
2006,0,0,4.547705,1,0,0,3
2002,0,0,0.04056,1,0,0,42
2006,0,0,0.081747,0,0,1,8
2006,0,1,0.717357,1,0,0,30
2006,0,0,0.017505,1,0,0,38
2006,0,1,0.726358,1,0,0,32
2006,0,0,0.004955,0,1,0,3
2006,0,1,1.672865,1,0,0,11
2006,0,1,0.88063,1,0,0,45
2002,0,0,0.044542,0,0,1,25
2006,0,0,0.401769,0,0,1,28
2006,0,0,1.420525,0,0,1,3
2000,0,0,0.0,0,1,0,27
2002,0,1,0.848078,0,0,1,3
2006,0,0,0.050059,1,0,0,29
2002,0,0,0.030346,1,0,0,38
2002,0,1,1.265881,1,0,0,30
2006,0,0,0.10038,0,0,1,34
2002,0,0,0.04587,0,1,0,24
2006,0,0,0.105382,1,0,0,38
2006,0,0,0.400558,1,0,0,3
2002,0,1,0.675044,1,0,0,30
2002,0,1,0.772641,1,0,0,32
2006,0,0,0.00661,1,0,0,31
2006,0,1,0.70937,0,0,1,47
2006,0,0,0.113384,0,0,1,47
2006,0,0,0.000669,1,0,0,11
2006,0,0,2.214463,0,0,1,12
2006,0,0,0.07521,0,0,1,47
2002,0,0,0.01625,0,0,1,30
2002,0,0,0.871152,1,0,0,19
2002,0,0,0.010174,1,0,0,35
2002,0,0,1.810144,0,0,1,37
2000,0,0,0.0,0,1,0,27
2006,0,1,1.044598,1,0,0,29
2006,0,1,1.354397,0,0,1,30
2002,0,0,0.0035,1,0,0,32
2002,0,1,0.969956,0,0,1,2
2006,0,0,0.02544,1,0,0,35
2002,0,0,0.016389,0,1,0,32
2006,0,0,0.009347,1,0,0,33
2006,0,1,2.880083,1,0,0,21
2006,0,0,0.144696,0,0,1,26
2006,0,1,1.214313,0,0,1,35
2000,0,0,0.0,0,1,0,27
2006,0,1,0.686697,0,0,1,32
2002,0,1,0.55911,1,0,0,29
2000,0,0,0.0,0,1,0,27
2002,0,1,1.330725,0,0,1,30
2002,0,0,0.202163,1,0,0,45
2002,0,0,0.026338,0,0,1,30
2006,0,1,1.833505,1,0,0,24
2002,0,0,0.011118,0,1,0,15
2006,0,0,0.07923,1,0,0,13
2002,0,0,0.068369,0,0,1,4
2006,0,0,0.168645,1,0,0,31
2006,0,1,2.585377,0,0,1,14
2002,0,0,0.126701,0,0,1,42
2006,0,1,1.042051,1,0,0,35
2006,0,0,0.0258,0,0,1,30
2002,0,1,1.012748,1,0,0,14
2002,0,0,0.048566,1,0,0,21
2002,0,1,1.824986,1,0,0,5
2002,0,0,0.311154,1,0,0,15
2002,0,0,1.300448,0,0,1,38
2006,0,0,0.125969,1,0,0,45
2006,0,0,0.50402,1,0,0,28
2006,0,0,0.043879,0,0,1,35
2006,0,1,0.772389,1,0,0,23
2006,0,1,1.355329,0,0,1,14
2006,0,0,0.057161,1,0,0,14
2002,0,0,0.349824,0,0,1,35
2006,0,0,0.090705,1,0,0,15
2006,0,1,0.603151,1,0,0,10
2006,0,1,5.397616,1,0,0,15
