cycle,id,candidate_name,party,state,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
1992,N00002674,Sanford D Bishop Jr,D,GA,2,Y,Y,DW,152971,96177,408077,158929
1992,N00002839,Peter Deutsch,D,FL,20,Y,Y,DW,182530,247446,796649,366673
1990,N00003667,Gregory V Jolivette,D,OH,8,Y,Y,DL,52598,33201,146969,61170
2006,N00027445,Timothy John Robb,D,NJ,2, , ,DN,,,0,0
1992,N00007120,Georgia Smith,D,CA,44,Y,Y,DL,4144,5642,12633,2847
1992,N00002885,Kenneth D Cooper,D,FL,23, , ,DL,150,12250,12400,
1992,N00002656,Jack Kingston,R,GA,1,Y,Y,RW,188650,202393,695723,304680
2006,N00004758,Steve Denari,D,IL,14, , ,DN,,,0,
1992,N00005220,Scott Ellingwood Morgan,R,KS,2, , ,RN,1000,1450,3900,1450
1990,N00000100,David M Sibley,R,TX,11, , ,RL,8150,31981,88375,48244
1992,N00004255,Jim Nussle,R,IA,2,Y,Y,RW,427135,217118,1117835,473582
2006,N00000933,Charles Millard,R,NY,14, , ,RN,,,0,
2006,N00003091,Sonny Callahan,R,AL,1, , ,RN,,,0,0
2006,N00003032,Ronnie G Flippo,D,AL,5, , ,DN,,,0,0
2006,N00005483,Thomas F Donaldson Jr,D,AR,1, , ,DN,,,0,0
1992,N00004760,Dennis Michael Temple,D,IL,13,Y,Y,DL,238,700,938,
1992,N00003871,Tom Sprague,R,IN,2, , ,RL,5,200,205,
1992,N00006447,Alan J Stephens,D,AZ,6, , ,DL,39950,55658,186150,90542
1992,N00010779,William Bevis Schock,R,MO,1, , ,RL,983,23620,54985,30382
1992,N00003236,F Guthrie Castle Jr,D,TN,7, , ,DL,19567,46714,66281,
1992,N00007454,David N Strand,D,CA,6, , ,DL,500,61302,193152,131350
1992,N00003604,Jeffrey P Jacobs,R,OH,13, ,Y,RL,5613,107150,210605,97842
2006,N00001290,Jack Quinn,R,NY,27, , ,RN,,,0,
1992,N00002402,Kenneth Don Mosely,D,SC,6, ,Y,DL,5750,1314,9754,2690
1992,N00001599,Lucien E Blackwell,D,PA,2,Y,Y,DW,158418,124803,434919,151698
1992,N00003693,Charles Luken,D,OH,1, ,Y,DI,141374,40700,260834,78760
1992,N00002446,Frank Gilbert,D,SC,6, ,Y,DL,1350,2400,21773,18023
1992,N00002299,Walter B Jones Jr,D,NC,1, ,Y,DL,21024,106386,127410,
2006,N00009603,Wade Rowland Sanders,D,CA,49, , ,DN,,,0,
2006,N00001279,Randall A Terry,3,NY,26, , ,3N,,,0,0
1992,N00005551,Ernest J Istook,R,OK,5,Y,Y,RW,130068,89999,220067,
1992,N00000010,Dan Burton,R,IN,6,Y,Y,RW,217704,236477,806690,352509
2006,N00002718,Tillie Fowler,R,FL,4, , ,RN,,,0,
2006,N00000585,Sam Gejdenson,D,CT,2, , ,DN,,,0,
2008,N00029401,Jason Call,D,NM,1, ,Y,DN,,,0,
1992,N00003655,Warner D Mendenhall,D,OH,16,Y,Y,DL,45479,13280,111123,52364
1992,N00000673,Ona Spiridellis,D,NJ,11,Y,Y,DL,32535,54450,184472,97487
2006,N00006118,Patricia Schroeder,D,CO,1, , ,DN,,,0,0
1992,N00003466,Steven Wall Hamrick,R,KY,1,Y,Y,RL,30867,27794,58661,
1992,N00002166,Lewis R (Lew) Sheckler,R,VA,9, , ,RL,5,847,852,
1992,N00007830,Michael Eric Campbell,R,WA,8, ,Y,RL,1299,42755,134684,90630
1992,N00009157,Doc Hastings,R,WA,4,Y,Y,RL,187607,108588,296195,
1992,N00005758,Pete Geren,D,TX,12,Y,Y,DW,367287,371312,1174349,435750
1992,N00001296,W Douglas Call,D,NY,27,Y,Y,DL,14714,15700,71783,41369
2006,N00009742,Paul Williams,R,TX,9, , ,RN,,,0,
1992,N00003350,Gene Taylor,D,MS,5,Y,Y,DW,166887,100902,434230,166441
1992,N00002181,Bob Wise,D,WV,2,Y,Y,DW,178937,50600,335180,105643
2006,N00003008,Earl F Hilliard,D,AL,7, , ,DN,,,0,
2006,N00007084,Bob Conaway,D,CA,25, , ,DN,,,0,0
1992,N00004608,Steven Kris Sydness,R,ND,1, , ,RN,308727,232025,850543,309791
2006,N00005835,Paul Michael Colbert,D,TX,25, , ,DN,,,0,
1992,N00005811,Sylvia R Garcia,D,TX,29, ,Y,DL,26566,73461,100027,
1992,N00006821,Steve Horn,R,CA,38,Y,Y,RW,67223,279267,709537,363047
2006,N00009761,Jeff Morris,D,WA,2, , ,DN,,,0,0
2006,N00009752,Phil Sudan,R,TX,5, , ,RN,,,0,0
1992,N00007087,Jerry Lewis,R,CA,40,Y,Y,RW,362310,75350,437660,
1992,N00001740,Fernand J St Germain,D,RI,1, , ,DN,-1000,-4250,-5250,0
2006,N00003962,Lynn N Rivers,D,MI,15, , ,DN,,,0,
2006,N00000459,Charles E Summers,R,ME,1, , ,RN,,,343,343
2006,N00004758,Steve Denari,D,IL,14, , ,DN,,,0,
1994,N00002305,Tim Valentine,D,NC,2, , ,DI,81928,30899,169807,56980
2006,N00011046,Bill Janklow,R,SD,1, , ,RN,,,0,0
2006,N00002776,Richard Grayson,I,FL,4, , ,3L,,,0,
2006,N00002754,Joe Scarborough,R,FL,1, , ,RN,,,0,
2006,N00027479,Charles Pineda,D,CA,5, ,Y,DL,,,0,
2006,N00003338,Shawn O'Hara,3,MS,2, , ,3N,,,0,
1994,N00008086,Dave Camp,R,MI,4,Y,Y,RW,279383,160809,440192,
1994,N00008113,Earl Pomeroy,D,ND,1,Y,Y,DW,560260,103551,918009,254198
1994,N00000423,Charles Bass,R,NH,2,Y,Y,RW,161981,182225,344206,
2006,N00004237,Dave Nagle,D,IA,1, , ,DN,,,0,0
1994,N00002026,Thomas H Hattery,D,MD,6, , ,DN,-600,2400,7670,5870
2006,N00004939,Thomas W Ewing,R,IL,15, , ,RN,,,0,0
1994,N00006529,Rebecca Vigil-Giron,D,NM,1, , ,DN,200,969,1169,0
1994,N00003072,Glen Browder,D,AL,3,Y,Y,DW,2525,43855,123149,76769
2006,N00005653,Stephen A Masterson,R,TX,24, , ,RN,,,0,0
1994,N00006400,John Peter Kaites,R,AZ,2, , ,RN,5150,6400,19550,8000
1994,N00005876,Jack Fields,R,TX,8,Y,Y,RW,1066156,1289145,3904851,1549550
1994,N00000275,Barney Frank,D,MA,4,Y,Y,DW,61034,51600,242534,129900
1994,N00001166,Daniel Frisa,R,NY,4,Y,Y,RW,158629,39350,197979,
2006,N00001624,Joseph M McColgan,R,PA,13, , ,RN,,,0,
2006,N00007378,Chris Haugen,R,CA,14, , ,RN,,,0,0
1994,N00003388,Richard Lewis,3,KY,3,Y,Y,3L,9980,12450,40024,17594
1994,N00000603,Thomas S Luby,D,CT,5, ,Y,DL,10004,188050,492377,294323
1994,N00007516,Richard Pombo,R,CA,11,Y,Y,RW,297814,258481,556295,
1994,N00002325,David G Balmer,R,NC,9, ,Y,RL,89408,207931,568055,270716
2006,N00007581,Doug Ose,R,CA,3, , ,RN,,,0,
1994,N00000010,Dan Burton,R,IN,6,Y,Y,RW,164073,225814,739322,349435
1994,N00002718,Tillie Fowler,R,FL,4,Y,Y,RW,77603,144546,222149,
1994,N00009148,William Miller Townsend,R,PA,20, ,Y,RL,1250,52440,90927,37237
1994,N00000619,Susan E Johnson,R,CT,3,Y,Y,RL,3252,3146,6398,0
2006,N00027480,Bruce Stevens,R,CA,5, ,Y,RL,,,0,
1994,N00007381,Tom Huening,R,CA,14, , ,RN,-2000,1000,3709,4709
1994,N00002408,James E Clyburn,D,SC,6,Y,Y,DW,200831,78150,420247,141266
2006,N00000220,Paul McCarthy,R,MA,6, , ,RN,,,0,
1994,N00000291,Robert D Hall Jr,R,MA,9, ,Y,RL,725,4042,14302,9535
1994,N00007534,Dan Hamburg,D,CA,1,Y,Y,DL,489599,202987,1055007,362421
1994,N00006300,J D Williams,D,ID,2, , ,DN,100,500,1350,750
2006,N00000326,John O Matson,R,RI,2, , ,RN,,,0,
1994,N00001276,John M McHugh,R,NY,24,Y,Y,RW,89798,11626,125068,23644
1994,N00005266,Eric R Yost,R,KS,4, , ,RN,-189,2000,2311,500
1994,N00009393,Kevin Joseph Keogh,R,ME,1, ,Y,RL,10500,29992,79915,39423
1994,N00009379,Michael John Barrett,D,MA,8, , ,DN,4100,7200,37183,25883
1994,N00001541,Jon D Fox,R,PA,13,Y,Y,RW,249054,487010,1544932,808868
2006,N00009692,Una S Clarke,D,NY,11, , ,DN,,,0,0
2006,N00007962,Judy Olson,D,WA,5, , ,DN,,,0,
1994,N00005104,Patrick J Morris,D,MO,5, ,Y,DL,1000,1990,7070,4080
1994,N00003706,Stephen E Grote,I,OH,1, , ,3N,1060,900,2060,100
1994,N00008028,Sam Johnson,R,TX,3,Y,Y,RW,172388,176019,642244,293837
1994,N00004527,Gil Gutknecht,R,MN,1,Y,Y,RW,295871,227924,891567,367772
1994,N00005232,Jan Meyers,R,KS,3,Y,Y,RW,181764,53800,423403,187839
1994,N00005545,Richard Brooks Douglass,R,OK,6, , ,RN,6500,141294,281766,133972
1994,N00005629,Jerry L Coker,D,TX,26, ,Y,DL,50,8493,8955,412
2006,N00001129,Melinda R Katz,D,NY,9, , ,DN,0,,0,0
2006,N00007470,Connor Vlakancic,R,CA,17, , ,RN,,,0,
1994,N00009529,Shawn Mary Vallery,R,OH,13, ,Y,RL,169,4111,20403,16123
1994,N00007495,Randy A Perry,D,CA,11,Y,Y,DL,107453,20200,161580,33927
2006,N00003585,Robert E Saffold,3,OH,11, , ,3N,,,0,
1994,N00010017,Michael Charles Crowley,D,TX,16, ,Y,DL,500,31261,66467,34706
2006,N00004373,Ronnie B Greer,R,WI,2, , ,RN,,,0,
1994,N00003587,Louis Stokes,D,OH,11,Y,Y,DW,167072,182575,556839,207192
2006,N00001068,Thomas J Manton,D,NY,7, , ,DN,,,0,0
1994,N00007805,Wes Cooley,R,OR,2,Y,Y,RW,233112,81808,318725,3805
1994,N00009532,Allen Schulman Jr,D,OH,16, ,Y,DL,1000,3500,5025,525
2006,N00001026,Paul J Feiner,D,NY,20, , ,DN,,,0,0
1994,N00005553,John Randall Clark,D,OK,4, ,Y,DL,150,29987,73038,42901
1994,N00006339,Olene S Walker,R,UT,2, , ,RN,8725,38300,92625,45600
1994,N00006052,Mac Thornberry,R,TX,13,Y,Y,RW,135459,238595,759766,385712
1994,N00001558,Ellen A Harley,R,PA,13, ,Y,RL,13711,231596,535724,290417
1994,N00001342,Austin J Murphy,D,PA,20, , ,DI,46952,800,48752,1000
1994,N00002314,W G (Bill) Hefner,D,NC,8,Y,Y,DW,448065,161587,827560,217908
2006,N00002802,Clay O Hill,I,FL,8, , ,3L,,,0,
1994,N00003131,John Osborne,R,TN,5,Y,Y,RL,5280,39699,113893,68914
1994,N00001499,Daniel J Schreffler,D,PA,10,Y,Y,DL,200,4233,12712,8279
2006,N00001371,William J Coyne,D,PA,14, , ,DN,,,0,0
1994,N00000962,Adam Clayton Powell,D,NY,15, ,Y,DL,5000,48050,112496,59446
1994,N00004881,Mel Reynolds,D,IL,2,Y,Y,DW,293127,97156,504557,114274
1994,N00007998,Tony Smith,D,AK,1, , ,DL,100624,231292,607580,275664
1994,N00006000,E (Kika) De la garza,D,TX,15,Y,Y,DW,407320,150785,754754,196649
2006,N00004093,Alan Lee Cropsey,R,MI,10, , ,RN,,,0,0
1994,N00012221,James L Spoo,D,NV,2, , ,DN,18900,11950,48053,17203
1994,N00008166,George R Nethercutt Jr,R,WA,5,Y,Y,RW,281470,542381,823851,
2006,N00027481,Gale Morgan,L,CA,5, ,Y,3L,,,0,
1994,N00004326,David J Schall,I,WI,5,Y,Y,3L,200,200,400,
2006,N00001814,Robin Tallon,D,SC,6, , ,DN,,,0,0
1994,N00008169,Stan Gruszynski,D,WI,8,Y,Y,DL,146157,31767,177924,
2006,N00001569,Thomas M Foglietta,D,PA,1, , ,DN,,,0,
1994,N00001017,Hamilton Fish Jr,D,NY,19,Y,Y,DL,149134,339349,891921,403438
1994,N00005414,Jim McCrery,R,LA,5,Y,Y,RW,340315,272547,1018590,405728
1994,N00002394,Maggie Palmer Lauterer,D,NC,11,Y,Y,DL,205184,169916,803985,428885
1994,N00000975,Tyrone G Butler,D,NY,13,Y,Y,DL,500,2300,15548,12748
2006,N00006887,Timothy Charles Kalemkarian,R,CA,23, , ,RN,,,0,
2006,N00002008,Richard Franklin Colburn,R,MD,1, , ,RN,,,0,
1994,N00005327,Patrick  Combs,D,NE,1,Y,Y,DL,128837,59700,243019,54482
1994,N00003258,Ed Bryant,R,TN,7,Y,Y,RW,176182,243897,795619,375540
2006,N00027482,Leonard Padilla,I,CA,5, ,Y,3L,,,0,
1994,N00003879,Philip R Sharp,D,IN,2, , ,DI,98400,-8028,118298,27926
2006,N00009817,Dick Zimmer,R,NJ,12, , ,RN,,,0,0
1996,N00002730,Carole Griffin,R,FL,2, ,Y,RL,10763,7850,46337,27724
2006,N00000440,Bill Zeliff,R,NH,1, , ,RN,,,0,0
1996,N00006312,James V Hansen,R,UT,1,Y,Y,RW,154740,97099,390587,138748
2006,N00002543,Edgar L Jenkins,D,GA,9, , ,DN,,,0,0
2006,N00002048,Charles E (Chuck) Carlton,R,VA,8, , ,RN,,,0,
2006,N00009676,Gene McNary,R,MO,2, , ,RN,,,0,0
2006,N00001305,John J LaFalce,D,NY,29, , ,DN,,,0,0
1996,N00003008,Earl F Hilliard,D,AL,7,Y,Y,DW,176908,39250,261003,44845
1996,N00006677,Paul Stepanek,R,CA,29,Y,Y,RL,17314,98820,229850,113716
1996,N00007165,Sonny Bono,R,CA,44,Y,Y,RW,244770,137905,606094,223419
1996,N00007176,James V Lacy,R,CA,41, , ,RL,250,2485,3285,550
1996,N00002885,Kenneth D Cooper,D,FL,22,Y,Y,DL,14787,22130,85975,49058
2006,N00002763,Tom Wells,3,FL,1, , ,3N,,,0,
2006,N00001498,Joseph M McDade,R,PA,10, , ,RN,,,0,0
2006,N00004789,Cardiss Collins,D,IL,7, , ,DN,,,0,0
2006,N00001883,Kumar P Barve,D,MD,8, , ,DN,,,0,
1996,N00000360,Patrick J Kennedy,D,RI,1,Y,Y,DW,333161,645491,978652,
2006,N00005555,Darryl Roberts,D,OK,4, , ,DN,,,0,0
2006,N00027483,Mark Edwin Layfield,I,AL,3,Y,Y,3L,,,0,
1996,N00004653,George Larry Jent,D,MT,1, ,Y,DL,545,6500,16297,9252
2006,N00005425,Francis Thompson,D,LA,5, , ,DN,,,0,0
1996,N00004134,Clarence J Annen,D,MI,6,Y,Y,DL,9298,714,13303,3291
1996,N00000939,Jerrold Nadler,D,NY,8,Y,Y,DW,249779,480564,1277743,547400
1996,N00004655,Alan W Mikkelsen,R,MT,1, ,Y,RL,3000,64305,156212,88907
2006,N00002497,Butler Derrick,D,SC,3, , ,DN,,,0,0
1996,N00003728,Frank A Cremeans,R,OH,6,Y,Y,RL,740612,422951,1163563,
1996,N00005232,Jan Meyers,R,KS,3, , ,RI,42323,5400,54532,6809
2006,N00003574,Mary Rose Oakar,D,OH,10, , ,DN,,,0,0
1996,N00000307,Stephen P Ford,D,MA,10, , ,DL,200,26942,56012,28870
1996,N00004702,Henry J Hyde,R,IL,6,Y,Y,RW,322697,159651,694056,211708
2006,N00002377,Cass Ballenger,R,NC,10, , ,RN,,,0,0
1996,N00001311,Louise M Slaughter,D,NY,28,Y,Y,DW,430728,225919,1078518,421871
2006,N00002525,Alfred Wiley Beverly,R,GA,6, , ,RN,,,0,0
2006,N00000847,William J Hughes,D,NJ,2, , ,DN,,,0,
2006,N00006528,John Wertheim,D,NM,1, , ,DN,,,0,
2006,N00009791,David C Treen,R,LA,1, , ,RN,,,0,0
2006,N00005437,Clyde C Holloway,R,LA,5, , ,RN,,,0,0
2006,N00002140,Owen B Pickett,D,VA,2, , ,DN,,,0,
2006,N00006201,Anthony Martinez,D,CO,3, , ,DN,,,0,0
1996,N00002040,Tom Horton,D,VA,11,Y,Y,DL,50222,85231,293737,158284
1996,N00002937,Sandra W Freedman,D,FL,11, ,Y,DL,77169,274071,777996,426756
2006,N00002555,David James Worley,D,GA,13, , ,DN,,,0,0
1996,N00002733,Anita L Davis,D,FL,2, ,Y,DL,5790,28057,107638,73791
1996,N00003660,Paul E Gillmor,R,OH,5,Y,Y,RW,260457,23932,343033,58644
1996,N00002751,David L Taunton,D,FL,2, ,Y,DL,1000,31925,32925,0
2006,N00002691,Dylan C Glenn,R,GA,8, , ,RN,,,0,
2006,N00005893,Greg Laughlin,R,TX,14, , ,RN,,,0,0
1996,N00007807,Mike Dugan,D,OR,2,Y,Y,DL,118588,58695,331265,153982
1996,N00001357,Bill Ravotti,R,PA,14,Y,Y,RL,20116,106835,297597,170646
1996,N00005794,Chet Edwards,D,TX,11,Y,Y,DW,433807,339118,1179592,406667
2006,N00002936,Joe Chillura Jr,R,FL,11, , ,RN,,,0,0
1996,N00004264,Bob Rush,D,IA,1,Y,Y,DL,161732,172664,605892,271496
1996,N00008791,Fred D Thornberry,R,TX,8, , ,RL,1500,38050,51425,11875
2006,N00004881,Mel Reynolds,D,IL,2, , ,DN,,,0,
1996,N00008741,Gordon C Mulligan,D,RI,2, , ,DL,850,14028,41681,26803
1996,N00007980,Rick Locke,D,WA,4,Y,Y,DL,219578,103380,453599,130641
1996,N00002526,Bob Barr,R,GA,7, , ,RW,500408,466489,969100,2203
1998,N00001746,Chaka Fattah,D,PA,2,Y,Y,DW,165970,154511,506179,185698
1998,N00002126,Thomas J Bliley Jr,R,VA,7,Y,Y,RW,740436,173643,1150126,236047
1998,N00001267,Sherwood Boehlert,R,NY,23,Y,Y,RW,315912,265536,858553,277105
1998,N00003606,Frank J Valenta,D,OH,19, , ,DN,-3000,950,4628,6678
2006,N00008877,Eric P Serna,D,NM,3, , ,DN,,,0,0
2006,N00000723,Theresa de Leon,R,NJ,13, , ,RN,,,0,
2006,N00004708,Thomas Cramer,D,IL,6, , ,DN,,,0,0
1998,N00004547,David Minge,D,MN,2,Y,Y,DW,419777,122275,792779,250727
1996,N00004415,Matthew Alfred Gunderson,R,WI,3, , ,RN,1000,19500,24077,3577
2006,N00005358,Marc H Morial,D,LA,2, , ,DN,,,0,0
1998,N00001569,Thomas M Foglietta,D,PA,1, , ,DN,12300,3150,18800,3350
2006,N00009616,Robert (Bob) Nelson Hering Jr,R,FL,8, , ,RN,,,0,
2006,N00009656,Eleanor Jordan,D,KY,3, , ,DN,,,0,
2006,N00027486,Deborah Ortiz,D,CA,5, , ,DN,,,0,
1998,N00007516,Richard Pombo,R,CA,11,Y,Y,RW,176282,154540,330822,
1998,N00001049,Benjamin A Gilman,R,NY,20,Y,Y,RW,322504,443899,1380292,613889
1998,N00003587,Louis Stokes,D,OH,11, , ,DI,30080,15250,71760,26430
1998,N00006292,Dan Williams,D,ID,1,Y,Y,DL,461465,319559,1240621,459597
1998,N00007271,Brooks Firestone,R,CA,22, , ,RL,9750,460699,754331,283882
1998,N00008020,Georgianna Lincoln,D,AK,1, , ,DN,3000,6800,23204,13404
1998,N00005656,Joe Barton,R,TX,6,Y,Y,RW,664590,396874,1552633,491169
1998,N00008045,Gisele Stavert,R,CA,6, ,Y,RL,11050,141960,320944,167934
1998,N00007151,Dana Rohrabacher,R,CA,45,Y,Y,RW,128760,157475,474990,188755
1998,N00007087,Jerry Lewis,R,CA,40,Y,Y,RW,386311,171000,557311,
2006,N00006887,Timothy Charles Kalemkarian,R,CA,23, , ,RN,,,0,
1998,N00004300,Lydia C Spottswood,D,WI,1,Y,Y,DL,517444,349955,1391741,524342
1998,N00004349,Brian L Morello,R,WI,1, , ,RL,2500,-2575,-75,
1998,N00001571,Charles Dougherty,R,PA,3,Y,Y,RL,117312,159425,467322,190585
1998,N00001467,John Meckley,R,PA,6,Y,Y,RL,2000,65134,186870,119736
1998,N00000766,Mike Ferguson,R,NJ,6,Y,Y,RL,394384,619071,1013455,
1998,N00000723,Theresa de Leon,R,NJ,13,Y,Y,RL,8300,11516,19816,
1998,N00000978,Eric Vitaliano,D,NY,13, , ,DL,472741,371590,1338451,494120
1998,N00003108,Oliver Porter Stark III,R,TN,6, ,Y,RL,500,78025,158688,80163
1992,N00002621,Don Johnson,D,GA,10,Y,Y,DW,166631,185402,702515,350482
1998,N00000331,Ronald G Santa,R,RI,1,Y,Y,RL,2252,21225,34329,10852
1998,N00003602,Grace L Drake,R,OH,13,Y,Y,RL,68904,80171,267610,118535
1998,N00007898,Fran Einterz,D,WA,2, ,Y,DL,500,38060,72061,33501
1998,N00007140,Robert K Dornan,R,CA,46, , ,RL,258599,399566,4012562,3354397
2016,N00036990,Boyce Adams,R,MS,1, ,Y,RL,4000,125983,136042,6059
2006,N00003502,William Loren Buckel,3,OH,15, ,Y,3L,,,0,
2006,N00027275,John Luchansky,D,OH,6, ,Y,DL,,,0,
2008,N00028283,Richard Carsner,D,NC,10, , ,DN,,,0,
2016,N00035347,Barry Loudermilk,R,GA,11,Y,Y,RI,77748,66200,157551,13603
2006,N00027519,Savas J Karas,D,MD,6, ,Y,DN,,,0,
2006,N00027520,Bill Russell,R,NC,7, ,Y,RN,,,0,
2006,N00027521,Howard L Wilson,I,NH,2, ,Y,3N,,,0,
2016,N00000179,James P McGovern,D,MA,2,Y,Y,DI,154250,112255,353918,87413
2016,N00036991,Joseline Pena-Melnyk,D,MD,4,Y,Y,DO,14500,307197,401688,79991
2016,N00036154,Don Norcross,D,NJ,1,Y,Y,DI,303132,365596,678078,9350
2006,N00006146,Sam J Zakhem,R,CO,7, , ,RN,,,0,0
2016,N00036175,Steven Russell,R,OK,5,Y,Y,RI,95098,131833,238728,11797
2006,N00024998,Donald R Gessner,R,FL,5, , ,RN,,,0,0
2016,N00004558,Collin Peterson,D,MN,7,Y,Y,DI,281893,41000,344408,21515
2000,N00003464,Lee Steers,D,KY,1, ,Y,DN,0,230305,517597,287292
2016,N00006690,Maxine Waters,D,CA,43,Y,Y,DI,160500,41156,208509,6853
2016,N00033983,Kyrsten Sinema,D,AZ,9,Y,Y,DI,524522,1043851,1714755,146382
2000,N00003828,Tim Roemer,D,IN,3,Y,Y,DW,507855,181186,894473,205432
2006,N00004800,Nancy Kaszak,D,IL,5, , ,DN,,,0,0
2016,N00037187,Dereck Davis,D,MD,4,Y,Y,DO,25200,298708,343438,19530
2006,N00013809,Michael Carl Hathorn,D,AR,3, , ,DN,,,0,0
2000,N00007397,Pete Stark,D,CA,13,Y,Y,DW,299524,45527,398196,53145
2006,N00027479,Charles Pineda,D,CA,5, , ,DL,,,0,
2006,N00027507,Patrick Michael O'Brien,R,CA,5, , ,RL,,,0,
2006,N00027480,Bruce Stevens,R,CA,5, , ,RL,,,0,
2006,N00027481,Gale Morgan,L,CA,5, , ,3L,,,0,
2006,N00027482,Leonard Padilla,I,CA,5, , ,3L,,,0,
2006,N00012469,Ted Crisell,D,CA,45, , ,DN,,,0,0
2006,N00027380,Veronica A Hannevig,3,PA,10, , ,3N,,,0,
2000,N00006473,Bob Stump,R,AZ,3,Y,Y,RW,227467,180773,596787,188547
2016,N00033532,James Bridenstine,R,OK,1,Y,Y,RI,80950,266276,378543,31317
2006,N00007417,Michela Alioto,D,CA,1, , ,DN,,,0,0
2006,N00009597,Jon Gordon,D,CA,44, , ,DN,,,0,0
2016,N00004133,Fred Upton,R,MI,6,Y,Y,RI,866750,387990,1273266,18526
2016,N00026914,Gwen Moore,D,WI,4,Y,Y,DI,245500,72225,331021,13296
2016,N00031005,Vicky Hartzler,R,MO,4,Y,Y,RI,79250,252050,340627,9327
2016,N00036926,Sam Adcock,R,MS,1, ,Y,RL,20000,127523,152881,5358
2016,N00033274,Alan Lowenthal,D,CA,47,Y,Y,DI,153500,140000,309192,15692
2016,N00031104,Randy Hultgren,R,IL,14,Y,Y,RI,345750,113820,474656,15086
2016,N00035854,Curt Clawson,R,FL,19,Y,Y,RI,5000,281059,315099,29040
2016,N00006863,Tom McClintock,R,CA,4,Y,Y,RI,20694,191427,383911,171790
2000,N00013320,Steve Gordon,R,MO,5,Y,Y,RL,4031,4077,15502,7394
2006,N00024758,Vic Roberts,D,IL,19, ,Y,DL,,,0,
2006,N00005963,Michael Idrogo,L,TX,20,Y,Y,3L,,,0,
2000,N00002526,Bob Barr,R,GA,7, , ,RI,586333,1205450,1791783,0
2000,N00013241,Anthony Fusco Jr,R,NJ,8,Y,Y,RL,1256,131788,263719,130675
2000,N00005785,David H Jenkins,R,TX,11, , ,RN,1000,,1000,0
2000,N00013305,Lawrence D Hollenbeck,D,MI,4,Y,Y,DL,1500,200,4300,2600
2000,N00004614,Kevin Cramer,R,ND,1, , ,RN,5025,,5025,0
2000,N00004782,Susan W Hynes,D,IL,13, , ,DN,-2500,,-2500,
2000,N00005646,Jon Newton,R,TX,4,Y,Y,RL,11589,98963,235907,125355
2000,N00013347,Kenneth F McCallion,D,NY,22,Y,Y,DL,5067,21050,58806,32689
2000,N00012907,Thomas Patrick Ness,3,MI,12,Y,Y,3L,291,26433,62443,35719
2000,N00005874,Walter Benjamin Bius,R,TX,2, , ,RN,1000,,1000,0
2006,N00027578,Jim Kreider,3,MO,7, ,Y,3N,,,0,
2000,N00004572,John Thune,R,SD,1,Y,Y,RW,290421,663801,954222,
2000,N00001784,Pat Danner,D,MO,6, ,Y,DI,108764,5750,119959,5445
2006,N00027584,Steve Austin,R,OH,2, ,Y,RL,,,0,
2000,N00013221,Trent Ross Matson,R,WA,3,Y,Y,RL,153093,253882,406975,
2006,N00027587,Douglas E Mink,R,OH,2, ,Y,RL,,,0,
2006,N00027588,Jeff Morgan,R,OH,2, ,Y,RL,,,0,
2006,N00027589,Arthur Stanley Katz,D,OH,2, ,Y,DL,,,0,
2006,N00027591,Scott Burton,I,OK,3, ,Y,3N,,,0,
2000,N00003889,Jack Reynolds,R,IN,1,Y,Y,RL,432,12455,12887,
2006,N00027596,Byron Douglas Miller,D,PA,16, ,Y,DN,,,0,
2006,N00027597,John Farmer,R,TN,8, , ,RL,,,0,
2000,N00013333,Steven D Dotson,3,MO,9,Y,Y,3L,22,,22,
2006,N00027610,Peter Michael Sullivan,D,NH,1, ,Y,DN,,,0,
2006,N00027612,James John Parker,D,OH,2, ,Y,DL,,,0,
2006,N00027767,WL Swarts,I,NY,23, ,Y,3N,,,0,
2000,N00002435,Wheeler Mellette Tillman,R,SC,1, ,Y,RL,5000,9639,28401,13762
2000,N00001955,Ben Cardin,D,MD,3, , ,DI,479006,204300,913744,230438
2000,N00001610,Dennis Wesley,D,PA,1, , ,DN,1000,787,1787,0
2006,N00000219,Peter G Torkildsen,R,MA,6, ,Y,RN,,,0,0
2000,N00012555,Teresa Anne Loar,R,MO,6, ,Y,RL,33895,84744,226686,108047
2000,N00006103,Tom Tancredo,R,CO,6,Y,Y,RW,608297,432018,1804797,764482
2000,N00007087,Jerry Lewis,R,CA,40,Y,Y,RW,399579,242500,642079,
2000,N00007068,Mary Bono,R,CA,44,Y,Y,RW,174514,218461,392975,
2000,N00004816,Rod Blagojevich,D,IL,5,Y,Y,DW,244791,398565,1185136,541780
2000,N00004881,Mel Reynolds,D,IL,2, , ,DN,1500,,1500,
2000,N00013213,Philip Granville Short,R,VA,1, ,Y,RL,2500,62387,86573,21686
2006,N00025072,Elaine Shaw,D,CA,11, ,Y,DN,,,0,0
2000,N00005916,Hillery Thomas Kemp,D,TX,22, , ,DN,4000,,4000,
2000,N00012485,Robert F Hagan,D,OH,17, ,Y,DL,48600,68335,225643,108708
2000,N00012559,Harold (Hal) Turner,R,NJ,13, ,Y,RL,5500,13100,31285,12685
2000,N00012718,Steve R Wilson,R,CA,18,Y,Y,RL,278,7805,37084,29001
